file_name,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_no,class_name
forward_head\Frame_285.jpg,313.0,495.0,0.65433705,308.0,464.0,0.68822277,307.0,463.0,0.67237115,244.0,435.0,0.5481704,235.0,432.0,0.79993725,194.0,544.0,0.5510822,119.0,533.0,0.7555311,267.0,709.0,0.48327914,192.0,770.0,0.4995286,412.0,720.0,0.5033733,412.0,759.0,0.37997928,143.0,880.0,0.5211917,92.0,904.0,0.7010499,417.0,824.0,0.45000854,414.0,900.0,0.6664825,433.0,1167.0,0.44171053,441.0,1209.0,0.4427063,2,forward_head
forward_head\Frame_287.jpg,312.0,496.0,0.67688906,307.0,464.0,0.71173155,307.0,463.0,0.6878025,243.0,435.0,0.5754347,235.0,432.0,0.8117943,191.0,544.0,0.5997186,118.0,529.0,0.74249804,265.0,710.0,0.49385938,193.0,772.0,0.5522647,412.0,720.0,0.5117221,413.0,761.0,0.40395948,141.0,881.0,0.55143076,92.0,906.0,0.7217259,412.0,876.0,0.38030902,413.0,900.0,0.717301,431.0,1165.0,0.4777103,439.0,1206.0,0.4589464,2,forward_head
forward_head\Frame_290.jpg,313.0,495.0,0.65266407,309.0,464.0,0.6695137,308.0,463.0,0.6648648,247.0,437.0,0.6058849,234.0,435.0,0.6193054,193.0,545.0,0.5576472,120.0,534.0,0.75569093,267.0,709.0,0.48338047,192.0,774.0,0.5283861,413.0,721.0,0.48308328,413.0,763.0,0.3802274,147.0,878.0,0.45975173,96.0,900.0,0.59576815,416.0,843.0,0.38938257,413.0,900.0,0.6841185,431.0,1165.0,0.4574973,437.0,1208.0,0.4899887,2,forward_head
forward_head\Frame_292.jpg,314.0,495.0,0.67172325,310.0,465.0,0.673965,308.0,463.0,0.66460574,247.0,438.0,0.59504086,234.0,436.0,0.67927027,194.0,545.0,0.5569763,120.0,530.0,0.7270793,268.0,709.0,0.481816,190.0,770.0,0.4660449,411.0,725.0,0.45420754,411.0,762.0,0.40409184,144.0,883.0,0.44601706,94.0,908.0,0.67772496,412.0,865.0,0.372817,414.0,900.0,0.6716813,431.0,1166.0,0.45842433,440.0,1207.0,0.4726402,2,forward_head
forward_head\Frame_294.jpg,313.0,497.0,0.70489377,309.0,466.0,0.7097056,307.0,464.0,0.68854284,244.0,438.0,0.5121324,234.0,436.0,0.6814641,193.0,544.0,0.54837906,120.0,531.0,0.742415,267.0,708.0,0.49092844,189.0,772.0,0.49397406,412.0,722.0,0.47242406,412.0,762.0,0.42125374,143.0,881.0,0.48660946,94.0,907.0,0.69315314,416.0,844.0,0.4063203,415.0,900.0,0.6721314,432.0,1167.0,0.46820346,441.0,1209.0,0.47784692,2,forward_head
forward_head\Frame_296.jpg,312.0,498.0,0.7217432,308.0,467.0,0.7394587,307.0,466.0,0.7311898,244.0,438.0,0.5127051,234.0,436.0,0.68768406,194.0,543.0,0.53376096,120.0,534.0,0.76820755,268.0,708.0,0.4861119,191.0,773.0,0.5183257,412.0,720.0,0.49410656,411.0,761.0,0.42570415,142.0,878.0,0.53695965,92.0,903.0,0.67025554,414.0,846.0,0.41959193,413.0,899.0,0.6950698,431.0,1166.0,0.47853193,440.0,1209.0,0.48084158,2,forward_head
forward_head\Frame_297.jpg,313.0,497.0,0.71561337,309.0,466.0,0.72792614,307.0,465.0,0.7090504,247.0,438.0,0.6208497,234.0,436.0,0.6848879,195.0,544.0,0.5401225,119.0,532.0,0.7594617,267.0,712.0,0.49180374,193.0,774.0,0.55557203,413.0,721.0,0.510077,413.0,760.0,0.40382072,144.0,883.0,0.50947165,91.0,907.0,0.724941,425.0,845.0,0.35491648,415.0,901.0,0.7197132,431.0,1166.0,0.46232882,441.0,1212.0,0.4724171,2,forward_head
forward_head\Frame_298.jpg,313.0,498.0,0.713323,309.0,466.0,0.7252585,307.0,465.0,0.717355,247.0,438.0,0.5830799,234.0,436.0,0.7017088,195.0,545.0,0.5538286,119.0,533.0,0.7600642,269.0,711.0,0.48419964,191.0,772.0,0.515843,415.0,721.0,0.49218956,412.0,764.0,0.40323874,155.0,879.0,0.6151903,96.0,907.0,0.6938039,417.0,826.0,0.44915357,413.0,899.0,0.6729677,431.0,1166.0,0.46514994,438.0,1208.0,0.46228546,2,forward_head
forward_head\Frame_299.jpg,313.0,496.0,0.70497465,308.0,466.0,0.7428644,307.0,465.0,0.7100519,243.0,438.0,0.57375014,234.0,436.0,0.7167629,194.0,542.0,0.6231642,119.0,528.0,0.75297856,266.0,709.0,0.5071162,191.0,772.0,0.53333235,412.0,720.0,0.5219007,413.0,762.0,0.43319866,145.0,881.0,0.5177761,92.0,906.0,0.72212535,416.0,843.0,0.41600192,414.0,901.0,0.75179195,431.0,1163.0,0.51943517,439.0,1204.0,0.47434306,2,forward_head
forward_head\Frame_3.jpg,310.0,496.0,0.73473525,308.0,464.0,0.6588086,306.0,463.0,0.6688324,243.0,437.0,0.5341906,233.0,436.0,0.6623706,178.0,535.0,0.47856346,125.0,534.0,0.72847927,220.0,751.0,0.4558825,184.0,769.0,0.65166247,394.0,741.0,0.430175,410.0,750.0,0.44476226,125.0,895.0,0.49613112,94.0,912.0,0.666088,411.0,869.0,0.44294968,414.0,900.0,0.7222335,431.0,1173.0,0.37735766,439.0,1204.0,0.33269313,2,forward_head
forward_head\Frame_300.jpg,313.0,498.0,0.7329931,309.0,467.0,0.7238494,307.0,466.0,0.71534324,244.0,438.0,0.51367474,234.0,436.0,0.68631315,196.0,545.0,0.54969984,118.0,532.0,0.7590707,269.0,714.0,0.5019508,192.0,774.0,0.521485,413.0,718.0,0.5204703,411.0,760.0,0.39777586,146.0,881.0,0.45971698,94.0,906.0,0.703688,415.0,845.0,0.42012283,414.0,900.0,0.7190701,432.0,1164.0,0.50762975,439.0,1205.0,0.47230604,2,forward_head
forward_head\Frame_301.jpg,313.0,497.0,0.7098912,308.0,466.0,0.7290945,307.0,465.0,0.71263653,244.0,437.0,0.53492117,234.0,436.0,0.69160503,194.0,544.0,0.5371124,119.0,533.0,0.7781161,268.0,713.0,0.5035167,192.0,775.0,0.564245,414.0,719.0,0.5091564,412.0,761.0,0.38681272,145.0,881.0,0.47291467,95.0,907.0,0.7045803,415.0,844.0,0.4168889,416.0,900.0,0.72666687,431.0,1166.0,0.48061845,439.0,1209.0,0.46687177,2,forward_head
forward_head\Frame_302.jpg,313.0,496.0,0.697157,308.0,465.0,0.7434511,307.0,464.0,0.7153676,244.0,437.0,0.5645832,234.0,435.0,0.6724863,193.0,543.0,0.644876,118.0,530.0,0.77360356,265.0,710.0,0.5136875,192.0,777.0,0.58937,411.0,718.0,0.5134084,414.0,761.0,0.37523144,145.0,883.0,0.47503674,94.0,908.0,0.71381027,417.0,841.0,0.39881894,416.0,901.0,0.7329216,430.0,1164.0,0.50146806,438.0,1205.0,0.49238917,2,forward_head
forward_head\Frame_305.jpg,313.0,497.0,0.72087425,309.0,466.0,0.72145563,307.0,464.0,0.69500124,247.0,437.0,0.6475167,234.0,435.0,0.66999704,193.0,545.0,0.61777383,118.0,530.0,0.7620292,264.0,708.0,0.4957634,192.0,773.0,0.56614876,414.0,718.0,0.52478254,414.0,761.0,0.40164274,146.0,881.0,0.48180217,93.0,905.0,0.72909075,419.0,823.0,0.4422814,415.0,899.0,0.6858603,432.0,1164.0,0.5112777,441.0,1206.0,0.49632677,2,forward_head
forward_head\Frame_306.jpg,314.0,495.0,0.65505993,310.0,464.0,0.6690901,308.0,463.0,0.656814,247.0,437.0,0.6233287,234.0,435.0,0.64921784,194.0,544.0,0.55916387,118.0,532.0,0.7532113,263.0,709.0,0.4950613,190.0,772.0,0.51948786,414.0,719.0,0.5199516,414.0,760.0,0.3606248,145.0,880.0,0.47006452,93.0,906.0,0.7032025,418.0,823.0,0.40664324,414.0,900.0,0.67061096,429.0,1164.0,0.4633068,439.0,1205.0,0.47991574,2,forward_head
forward_head\Frame_307.jpg,314.0,495.0,0.6521543,310.0,464.0,0.6655813,308.0,463.0,0.6481769,247.0,437.0,0.62194777,234.0,436.0,0.6642225,193.0,544.0,0.5689198,119.0,532.0,0.7520932,266.0,709.0,0.5008967,191.0,774.0,0.5329652,414.0,720.0,0.5215595,415.0,764.0,0.39857504,141.0,881.0,0.5365956,92.0,904.0,0.70323026,413.0,878.0,0.37500402,414.0,900.0,0.6684065,430.0,1167.0,0.45268822,439.0,1207.0,0.4564988,2,forward_head
forward_head\Frame_308.jpg,313.0,496.0,0.68879855,309.0,465.0,0.67552495,307.0,464.0,0.65465724,245.0,438.0,0.5029466,234.0,436.0,0.67809206,194.0,545.0,0.56147254,118.0,532.0,0.76888496,268.0,709.0,0.511111,191.0,775.0,0.55446595,414.0,719.0,0.51855254,415.0,764.0,0.3956561,145.0,881.0,0.48969632,95.0,906.0,0.72262985,414.0,879.0,0.3743938,415.0,901.0,0.6930014,429.0,1164.0,0.4631978,438.0,1208.0,0.45500746,2,forward_head
forward_head\Frame_309.jpg,313.0,497.0,0.7128428,308.0,466.0,0.7206472,307.0,465.0,0.695879,247.0,438.0,0.633197,234.0,436.0,0.6665131,194.0,544.0,0.55900306,118.0,534.0,0.77555543,267.0,706.0,0.48802933,191.0,775.0,0.5398562,413.0,719.0,0.51781714,414.0,763.0,0.41271722,143.0,880.0,0.5215881,91.0,906.0,0.7220232,411.0,878.0,0.37006587,412.0,902.0,0.6716565,431.0,1167.0,0.42440778,439.0,1209.0,0.4594513,2,forward_head
forward_head\Frame_31.jpg,314.0,497.0,0.71835154,310.0,467.0,0.71663475,309.0,465.0,0.69920504,247.0,436.0,0.6918483,238.0,432.0,0.7475329,182.0,536.0,0.48492232,125.0,532.0,0.78059584,218.0,742.0,0.4666755,185.0,772.0,0.60072625,364.0,738.0,0.47926408,381.0,750.0,0.34608474,126.0,889.0,0.54944205,85.0,909.0,0.6620349,412.0,872.0,0.34848562,413.0,901.0,0.5431949,433.0,1165.0,0.41579434,440.0,1199.0,0.43585178,2,forward_head
forward_head\Frame_310.jpg,313.0,497.0,0.7156927,309.0,466.0,0.6996629,307.0,465.0,0.68128407,247.0,437.0,0.62334013,234.0,435.0,0.6514263,194.0,544.0,0.54630685,118.0,534.0,0.7590685,266.0,711.0,0.504554,192.0,774.0,0.5246135,415.0,719.0,0.53428113,412.0,759.0,0.41193116,145.0,883.0,0.4339244,95.0,908.0,0.68410397,414.0,843.0,0.3946043,412.0,899.0,0.6528712,432.0,1165.0,0.4573343,441.0,1207.0,0.46257046,2,forward_head
forward_head\Frame_311.jpg,313.0,497.0,0.71908975,309.0,466.0,0.69009376,307.0,465.0,0.67894197,244.0,437.0,0.51721704,234.0,436.0,0.6725284,193.0,545.0,0.5661532,118.0,537.0,0.7774524,266.0,711.0,0.49588197,192.0,775.0,0.56745666,415.0,719.0,0.5301386,413.0,761.0,0.41999555,142.0,889.0,0.5915016,95.0,908.0,0.68054605,417.0,823.0,0.4266936,413.0,899.0,0.620369,430.0,1168.0,0.43578896,439.0,1209.0,0.43602538,2,forward_head
forward_head\Frame_312.jpg,313.0,498.0,0.7333486,308.0,467.0,0.7252213,307.0,465.0,0.7001042,244.0,438.0,0.5155346,234.0,436.0,0.6745906,193.0,544.0,0.6127037,118.0,533.0,0.77583265,266.0,709.0,0.5054089,192.0,772.0,0.55967635,416.0,720.0,0.53749394,415.0,764.0,0.42141303,144.0,880.0,0.5042399,93.0,904.0,0.7020107,417.0,823.0,0.42467836,412.0,900.0,0.69757575,432.0,1165.0,0.47655603,439.0,1208.0,0.482506,2,forward_head
forward_head\Frame_313.jpg,313.0,498.0,0.72791755,309.0,467.0,0.7136903,307.0,466.0,0.70296925,247.0,438.0,0.5964868,234.0,436.0,0.6608989,194.0,545.0,0.5659312,119.0,536.0,0.77722263,267.0,712.0,0.51066595,192.0,772.0,0.53206307,415.0,721.0,0.51017106,414.0,764.0,0.3731826,146.0,880.0,0.45730856,95.0,905.0,0.6954951,414.0,844.0,0.39280143,412.0,900.0,0.6605234,432.0,1166.0,0.447535,441.0,1209.0,0.48042232,2,forward_head
forward_head\Frame_314.jpg,313.0,497.0,0.71520007,309.0,466.0,0.70374435,307.0,465.0,0.68350697,247.0,438.0,0.6170682,234.0,436.0,0.6653843,196.0,545.0,0.55462,118.0,535.0,0.7846768,268.0,713.0,0.50849736,187.0,770.0,0.590523,417.0,722.0,0.45797953,415.0,763.0,0.39609024,147.0,880.0,0.4572773,95.0,905.0,0.7018566,414.0,877.0,0.361026,415.0,901.0,0.72975206,430.0,1165.0,0.5254321,438.0,1207.0,0.45804542,2,forward_head
forward_head\Frame_315.jpg,312.0,499.0,0.73819256,308.0,468.0,0.7442273,306.0,467.0,0.71806455,244.0,438.0,0.5131153,234.0,436.0,0.6739524,191.0,545.0,0.5989603,119.0,535.0,0.7897415,267.0,709.0,0.50649655,192.0,776.0,0.55105245,416.0,718.0,0.54493594,416.0,763.0,0.3680585,146.0,881.0,0.4870012,96.0,905.0,0.7057837,413.0,881.0,0.37768507,413.0,902.0,0.73571837,431.0,1164.0,0.5015948,440.0,1208.0,0.44220915,2,forward_head
forward_head\Frame_316.jpg,313.0,498.0,0.7336756,309.0,467.0,0.7330663,307.0,466.0,0.7149513,247.0,438.0,0.63343894,234.0,436.0,0.65261495,195.0,543.0,0.539672,119.0,530.0,0.7587502,267.0,714.0,0.51743233,193.0,772.0,0.5754235,415.0,719.0,0.54826033,414.0,760.0,0.4140442,144.0,883.0,0.47869474,94.0,907.0,0.7178737,413.0,879.0,0.4055167,414.0,900.0,0.7019942,429.0,1167.0,0.43567395,437.0,1214.0,0.48241547,2,forward_head
forward_head\Frame_317.jpg,313.0,498.0,0.7281052,309.0,468.0,0.7317723,307.0,466.0,0.7152767,247.0,438.0,0.6089686,234.0,436.0,0.65938616,195.0,544.0,0.5526021,119.0,533.0,0.77152747,268.0,708.0,0.4955703,191.0,773.0,0.53528076,415.0,719.0,0.53020656,414.0,761.0,0.40632504,144.0,881.0,0.48252082,95.0,906.0,0.70461965,418.0,822.0,0.4250457,413.0,898.0,0.6240815,431.0,1167.0,0.44749516,441.0,1207.0,0.48525757,2,forward_head
forward_head\Frame_318.jpg,315.0,495.0,0.6596317,311.0,464.0,0.62043124,308.0,463.0,0.6129673,248.0,438.0,0.60643566,234.0,436.0,0.6496872,194.0,546.0,0.5594915,118.0,535.0,0.7577889,267.0,715.0,0.5016186,194.0,775.0,0.56673336,414.0,719.0,0.5196049,414.0,756.0,0.34982622,144.0,890.0,0.5509957,95.0,910.0,0.66081846,411.0,864.0,0.3862882,412.0,899.0,0.6009716,431.0,1165.0,0.42474446,441.0,1212.0,0.4737283,2,forward_head
forward_head\Frame_319.jpg,314.0,497.0,0.7206453,310.0,466.0,0.693215,308.0,465.0,0.6851565,247.0,438.0,0.61244416,234.0,436.0,0.638435,195.0,545.0,0.5607959,118.0,533.0,0.75217545,266.0,714.0,0.5095402,193.0,775.0,0.55839384,415.0,720.0,0.5239797,413.0,762.0,0.41788465,146.0,882.0,0.43667218,94.0,907.0,0.69289917,411.0,878.0,0.4053909,411.0,900.0,0.6720081,431.0,1166.0,0.44278923,440.0,1211.0,0.47648993,2,forward_head
forward_head\Frame_321.jpg,314.0,496.0,0.69402194,310.0,465.0,0.6678187,308.0,464.0,0.6600288,247.0,437.0,0.6270485,234.0,435.0,0.6245091,195.0,545.0,0.5602924,119.0,533.0,0.7623259,268.0,713.0,0.50564146,192.0,776.0,0.5653757,415.0,719.0,0.5276139,413.0,761.0,0.40807796,147.0,884.0,0.38351044,97.0,908.0,0.6822543,413.0,879.0,0.39345524,414.0,901.0,0.6988729,430.0,1165.0,0.47413355,440.0,1209.0,0.4593017,2,forward_head
forward_head\Frame_322.jpg,315.0,496.0,0.6839824,310.0,464.0,0.6711544,308.0,463.0,0.64335096,247.0,438.0,0.61608636,234.0,436.0,0.6614924,196.0,545.0,0.55898446,119.0,534.0,0.7776526,266.0,713.0,0.5051205,192.0,772.0,0.5280107,411.0,718.0,0.5174633,410.0,758.0,0.4216398,144.0,882.0,0.4745248,92.0,907.0,0.7067124,411.0,863.0,0.4009355,412.0,899.0,0.6729368,431.0,1163.0,0.48305973,440.0,1206.0,0.48992097,2,forward_head
forward_head\Frame_324.jpg,313.0,497.0,0.7290311,309.0,466.0,0.7281935,307.0,465.0,0.71008956,244.0,438.0,0.5246639,234.0,436.0,0.66169214,197.0,543.0,0.543024,118.0,532.0,0.7687863,268.0,711.0,0.50510955,192.0,775.0,0.55617124,413.0,719.0,0.51761746,412.0,759.0,0.42573285,143.0,882.0,0.49847147,93.0,907.0,0.71674156,417.0,823.0,0.4484681,413.0,899.0,0.6698654,430.0,1164.0,0.47993207,439.0,1205.0,0.49530146,2,forward_head
forward_head\Frame_326.jpg,313.0,498.0,0.73082274,308.0,468.0,0.7493076,307.0,466.0,0.7304953,244.0,438.0,0.5240414,234.0,436.0,0.65297943,194.0,544.0,0.6016104,119.0,531.0,0.7655993,267.0,707.0,0.5040581,190.0,772.0,0.5325889,414.0,718.0,0.53944767,414.0,763.0,0.4165417,155.0,876.0,0.6505647,96.0,903.0,0.68960917,418.0,824.0,0.42044312,414.0,900.0,0.7025697,431.0,1164.0,0.4828511,439.0,1207.0,0.49659914,2,forward_head
forward_head\Frame_327.jpg,313.0,498.0,0.72594106,309.0,467.0,0.7400725,307.0,466.0,0.7241274,246.0,438.0,0.6083271,234.0,435.0,0.67406416,196.0,544.0,0.5238232,116.0,532.0,0.7360977,266.0,709.0,0.49624413,186.0,767.0,0.5827439,413.0,717.0,0.53160936,411.0,758.0,0.43458262,145.0,880.0,0.48985976,94.0,905.0,0.70311356,414.0,877.0,0.3951687,414.0,900.0,0.70671374,431.0,1168.0,0.4566852,442.0,1211.0,0.43002474,2,forward_head
forward_head\Frame_328.jpg,313.0,498.0,0.72030824,309.0,467.0,0.7234658,307.0,465.0,0.7093247,246.0,438.0,0.6139973,234.0,435.0,0.67838955,193.0,545.0,0.5576792,118.0,532.0,0.7484579,270.0,711.0,0.50197685,187.0,770.0,0.5972831,413.0,723.0,0.46866372,413.0,761.0,0.4199082,142.0,889.0,0.6018856,94.0,909.0,0.6758677,412.0,880.0,0.39541465,413.0,901.0,0.70344543,430.0,1165.0,0.45582852,440.0,1207.0,0.4524485,2,forward_head
forward_head\Frame_329.jpg,313.0,497.0,0.7201678,309.0,466.0,0.74268067,308.0,465.0,0.7268231,246.0,438.0,0.637814,234.0,436.0,0.6764818,196.0,544.0,0.5416626,116.0,532.0,0.7541204,267.0,708.0,0.49034294,186.0,769.0,0.62019545,410.0,720.0,0.5193672,412.0,758.0,0.4316083,145.0,881.0,0.49897033,94.0,907.0,0.7273967,412.0,843.0,0.3830863,411.0,900.0,0.6839221,429.0,1163.0,0.4676324,438.0,1207.0,0.4454217,2,forward_head
forward_head\Frame_33.jpg,315.0,496.0,0.6896667,311.0,466.0,0.68157727,310.0,464.0,0.66604114,247.0,435.0,0.70453787,238.0,432.0,0.75139946,183.0,536.0,0.47757623,124.0,533.0,0.78641504,214.0,750.0,0.3738648,183.0,772.0,0.58713686,367.0,739.0,0.46210876,384.0,751.0,0.34502473,127.0,891.0,0.51574135,87.0,910.0,0.6296985,416.0,818.0,0.457863,414.0,899.0,0.52730286,433.0,1165.0,0.4281601,439.0,1196.0,0.44321212,2,forward_head
forward_head\Frame_330.jpg,313.0,498.0,0.710917,309.0,466.0,0.7192983,308.0,465.0,0.7184316,247.0,437.0,0.60976064,234.0,435.0,0.6425078,195.0,546.0,0.5542905,118.0,534.0,0.7541315,269.0,710.0,0.49242064,192.0,771.0,0.5166245,411.0,722.0,0.5054231,412.0,758.0,0.41866145,144.0,880.0,0.4958604,92.0,905.0,0.7009017,417.0,824.0,0.44039586,413.0,900.0,0.6547029,429.0,1164.0,0.442647,438.0,1208.0,0.40868977,2,forward_head
forward_head\Frame_331.jpg,313.0,499.0,0.7317867,309.0,468.0,0.7511205,307.0,466.0,0.7413324,244.0,437.0,0.5197582,234.0,435.0,0.6680851,196.0,547.0,0.5667342,116.0,533.0,0.7320201,269.0,709.0,0.49973795,192.0,771.0,0.5005612,412.0,721.0,0.5257325,413.0,758.0,0.41877985,146.0,880.0,0.47169584,94.0,906.0,0.7185482,414.0,878.0,0.37201583,413.0,901.0,0.66609997,431.0,1167.0,0.44032902,439.0,1210.0,0.42772108,2,forward_head
forward_head\Frame_332.jpg,313.0,499.0,0.73430455,309.0,467.0,0.7538334,307.0,466.0,0.7368618,244.0,437.0,0.542519,235.0,434.0,0.62168384,192.0,545.0,0.6119714,119.0,530.0,0.769709,268.0,709.0,0.49978507,192.0,775.0,0.5381671,415.0,720.0,0.53717256,414.0,761.0,0.3916755,143.0,878.0,0.5484891,94.0,901.0,0.6126951,416.0,822.0,0.4130169,413.0,901.0,0.69932693,429.0,1161.0,0.51294076,440.0,1202.0,0.48646036,2,forward_head
forward_head\Frame_333.jpg,312.0,499.0,0.7369769,309.0,467.0,0.75515324,307.0,466.0,0.73876673,244.0,437.0,0.5397284,235.0,433.0,0.80346227,192.0,544.0,0.55927515,118.0,530.0,0.75057817,266.0,709.0,0.49380657,192.0,772.0,0.5307598,414.0,720.0,0.53079754,414.0,760.0,0.43251514,144.0,881.0,0.49531028,92.0,908.0,0.71125185,416.0,819.0,0.42170653,412.0,898.0,0.6335655,431.0,1163.0,0.48054957,440.0,1206.0,0.44591004,2,forward_head
forward_head\Frame_334.jpg,312.0,496.0,0.751483,309.0,463.0,0.6869984,307.0,462.0,0.6325209,243.0,436.0,0.577749,234.0,432.0,0.8522363,193.0,544.0,0.6165766,120.0,529.0,0.75140357,267.0,712.0,0.5153608,191.0,772.0,0.5382199,413.0,722.0,0.5239128,413.0,762.0,0.4554376,144.0,883.0,0.49287578,91.0,908.0,0.7222,417.0,820.0,0.4119838,414.0,899.0,0.70080113,431.0,1166.0,0.46436295,438.0,1209.0,0.51480556,2,forward_head
forward_head\Frame_336.jpg,314.0,495.0,0.661128,310.0,464.0,0.669554,309.0,462.0,0.6333209,248.0,434.0,0.720857,237.0,430.0,0.7926198,193.0,543.0,0.61386085,120.0,529.0,0.7479377,264.0,709.0,0.48158503,190.0,770.0,0.48310876,411.0,720.0,0.5183319,412.0,760.0,0.43812254,145.0,876.0,0.5153154,91.0,899.0,0.64138556,416.0,815.0,0.37451944,413.0,897.0,0.60963404,432.0,1163.0,0.44363835,442.0,1207.0,0.48275676,2,forward_head
forward_head\Frame_337.jpg,313.0,496.0,0.72704923,311.0,463.0,0.6491581,309.0,462.0,0.62576365,248.0,434.0,0.7172922,237.0,430.0,0.78556776,196.0,542.0,0.51139784,120.0,529.0,0.7445576,266.0,711.0,0.48114064,190.0,770.0,0.46509448,405.0,721.0,0.5038104,410.0,761.0,0.4565385,154.0,877.0,0.6320714,95.0,902.0,0.5947335,417.0,818.0,0.39056844,413.0,898.0,0.61719376,433.0,1167.0,0.40342692,441.0,1211.0,0.45896292,2,forward_head
forward_head\Frame_338.jpg,312.0,494.0,0.7691642,309.0,462.0,0.6500076,307.0,460.0,0.61255187,246.0,435.0,0.6549245,234.0,431.0,0.8289675,194.0,543.0,0.5308893,119.0,528.0,0.7125703,265.0,714.0,0.49668083,184.0,771.0,0.7361636,411.0,737.0,0.4660328,415.0,763.0,0.4337354,146.0,881.0,0.46523753,94.0,905.0,0.68499476,420.0,820.0,0.41118488,414.0,899.0,0.6242951,432.0,1167.0,0.4813582,441.0,1207.0,0.46379507,2,forward_head
forward_head\Frame_339.jpg,312.0,496.0,0.74580574,309.0,463.0,0.67511076,308.0,462.0,0.6364926,247.0,434.0,0.6953054,236.0,431.0,0.8289975,196.0,544.0,0.52712715,118.0,529.0,0.70463586,268.0,718.0,0.45447183,189.0,769.0,0.44687134,409.0,736.0,0.5058199,412.0,759.0,0.45971996,155.0,886.0,0.6382402,95.0,906.0,0.70416296,424.0,864.0,0.34295973,414.0,901.0,0.695081,432.0,1170.0,0.4705049,435.0,1211.0,0.42623204,2,forward_head
forward_head\Frame_34.jpg,316.0,495.0,0.6666455,312.0,465.0,0.6575799,310.0,463.0,0.64750123,247.0,435.0,0.7108026,239.0,432.0,0.75351244,183.0,536.0,0.46794724,125.0,532.0,0.7707064,220.0,746.0,0.4561564,185.0,773.0,0.5918601,366.0,737.0,0.4756735,386.0,748.0,0.3150905,128.0,889.0,0.5184798,87.0,908.0,0.6073071,414.0,816.0,0.4580542,412.0,899.0,0.5318798,431.0,1166.0,0.41505578,439.0,1198.0,0.4155909,2,forward_head
forward_head\Frame_340.jpg,313.0,494.0,0.76277524,311.0,462.0,0.6007849,309.0,460.0,0.5831938,248.0,434.0,0.6497668,236.0,431.0,0.8413329,195.0,547.0,0.5467925,119.0,530.0,0.6870277,254.0,742.0,0.41209778,191.0,772.0,0.69787097,416.0,738.0,0.48501036,423.0,755.0,0.4387957,157.0,891.0,0.63550115,102.0,910.0,0.67319125,426.0,848.0,0.42480692,417.0,900.0,0.6078414,434.0,1172.0,0.41831532,440.0,1216.0,0.4602616,2,forward_head
forward_head\Frame_341.jpg,314.0,492.0,0.77802163,312.0,460.0,0.534668,310.0,458.0,0.5207739,248.0,434.0,0.6453885,236.0,430.0,0.813877,187.0,541.0,0.5154037,123.0,534.0,0.7493385,253.0,750.0,0.4791111,219.0,771.0,0.4768655,416.0,731.0,0.45790532,427.0,745.0,0.44903263,145.0,893.0,0.54766196,105.0,913.0,0.6474403,419.0,866.0,0.44472316,416.0,896.0,0.7545069,431.0,1168.0,0.41771904,438.0,1217.0,0.4032811,2,forward_head
forward_head\Frame_342.jpg,314.0,495.0,0.73763156,312.0,463.0,0.61405265,310.0,461.0,0.61810386,250.0,435.0,0.63951397,238.0,431.0,0.7356535,180.0,534.0,0.47030324,124.0,537.0,0.776862,246.0,750.0,0.48027554,225.0,766.0,0.44977462,401.0,723.0,0.4668351,412.0,741.0,0.4885277,136.0,892.0,0.64856046,101.0,913.0,0.59861064,417.0,864.0,0.42645907,416.0,895.0,0.80985045,431.0,1167.0,0.3868023,436.0,1214.0,0.3766655,2,forward_head
forward_head\Frame_343.jpg,314.0,495.0,0.73012614,313.0,464.0,0.6372026,310.0,462.0,0.6376469,249.0,436.0,0.62270486,238.0,432.0,0.7417618,179.0,534.0,0.46636793,125.0,536.0,0.74960494,245.0,749.0,0.49512586,222.0,763.0,0.41215372,407.0,728.0,0.4897377,420.0,742.0,0.51181346,140.0,893.0,0.6269804,103.0,912.0,0.6487051,418.0,862.0,0.43524915,415.0,895.0,0.78949577,432.0,1168.0,0.41533676,436.0,1218.0,0.3845553,2,forward_head
